node,lng,lat
38330,116.5845388,39.6391283
38331,116.5822038,39.6391693
38332,116.5826018,39.639214
38333,116.5829697,39.6392553
38334,116.5858529,39.639279
38335,116.583363,39.6392994
38336,116.5837425,39.639342
38337,116.584099,39.639382
38338,116.5871004,39.639422
38339,116.5844796,39.6394247
38340,116.5821572,39.6394451
38341,116.5825531,39.639489
38342,116.5829195,39.6395296
38343,116.5833015,39.639572
38344,116.5857989,39.6395727
38345,116.5836869,39.6396147
38346,116.584044,39.6396543
38347,116.5865357,39.6396554
38348,116.5844254,39.6396966
38349,116.5821085,39.6397335
38350,116.5825023,39.6397759
38351,116.5828671,39.6398151
38352,116.5857492,39.6398434
38353,116.5832377,39.639855
38354,116.5836293,39.6398971
38355,116.5839872,39.6399355
38356,116.5843695,39.6399766
38357,116.5871355,39.6399971
38358,116.5824545,39.6400465
38359,116.5828175,39.6400857
38360,116.5856984,39.6401195
38361,116.5831865,39.6401255
38362,116.5835742,39.6401673
38363,116.5864406,39.6401993
38364,116.5839326,39.640206
38365,116.5821847,39.6415711
38366,116.5825358,39.6416223
38367,116.5828965,39.6416549
38368,116.5832653,39.6416824
38369,116.5836276,39.6417168
38370,116.5067714,40.0329398
38371,116.6513286,40.120869
38372,116.2987557,40.0682946
38373,116.3088361,40.0573792
38374,116.3006083,40.0653018
38375,116.3376309,40.0507914
38376,116.3376469,40.0506866
38377,116.3331499,40.0408022
38378,116.3380979,40.0421409
38379,116.4807945,39.9663367
38380,116.4804065,39.9672536
38381,116.4745244,39.9679466
38382,116.4737204,39.9682039
38383,116.4724859,39.9686183
38384,116.4732648,39.9686385
38385,116.4745495,39.9686428
38386,116.4721119,39.9687431
38387,116.4739332,39.9687789
38388,116.4726594,39.9687938
38389,116.4734361,39.9689628
38390,116.481429,39.9687513
38391,116.4749324,39.9689788
38392,116.4722283,39.9690739
38393,116.4729965,39.9691254
38394,116.4740732,39.9691572
38395,116.4741491,39.9693621
38396,116.472531,39.9693911
38397,116.4735365,39.9696442
38398,116.4741349,39.9699681
38399,116.4742436,39.9701585
38400,116.750605,39.5919592
38401,116.7682668,39.5919747
38402,116.7686028,39.5926696
38403,116.7739564,39.5927011
38404,116.769084,39.5935873
38405,116.7456165,39.5946581
38406,116.7471351,39.5947883
38407,116.7688317,39.5951122
38408,116.76849,39.6024266
38409,116.759012,39.6050306
38410,116.7588482,39.6050276
38411,116.7762871,39.6050745
38412,116.7475556,39.6063594
38413,116.7765279,39.6086374
38414,116.7413942,39.6096741
38415,116.743738,39.6125904
38416,116.7328853,39.6126146
38417,116.7329249,39.6143949
38418,116.6908179,39.6150171
38419,116.6906315,39.6175477
38420,116.7413495,39.61796
38421,116.7697698,39.6192949
38422,116.6900519,39.6244869
38423,116.7478814,39.6249828
38424,116.7346811,39.625108
38425,116.7296871,39.6251538
38426,116.7478891,39.625353
38427,116.740074,39.6254144
38428,116.7402628,39.6254167
38429,116.689757,39.627944
38430,116.6901291,39.6294618
38431,116.6809267,39.6297828
38432,116.6908564,39.6299351
38433,116.6943348,39.6309951
38434,116.747978,39.6313288
38435,116.6967652,39.6313492
38436,116.7022017,39.6321443
38437,116.7069412,39.6328354
38438,116.7202355,39.6338902
38439,116.7204923,39.6339362
38440,116.748031,39.6352403
38441,116.7232286,39.6369334
38442,116.6837665,39.6372698
38443,116.6851491,39.637536
38444,116.7150365,39.6395713
38445,116.7152669,39.6399056
38446,116.7155167,39.6402681
38447,116.7155671,39.6425575
38448,116.715574,39.6444703
38449,116.7200242,39.6446807
38450,116.6997691,39.6450302
38451,116.7205075,39.6470455
38452,116.7767019,39.6118686
38453,116.7694802,39.6120245
38454,116.6562885,39.6243219
38455,116.7206619,39.6252941
38456,116.7206662,39.6255913
38457,116.7075118,39.628733
38458,116.6521637,39.6298169
38459,116.6515268,39.6302396
38460,116.6569304,39.6302739
38461,116.6514551,39.6302871
38462,116.6515305,39.6303435
38463,116.6547845,39.6304251
38464,116.6568416,39.6308768
38465,116.654569,39.6310002
38466,116.6566662,39.6314453
38467,116.6480276,39.6321252
38468,116.6540262,39.6324579
38469,116.6508091,39.6327998
38470,116.6410115,39.6362486
38471,116.6484368,39.6413672
38472,116.6522426,39.6424536
38473,116.6561504,39.6435777
38474,116.6606672,39.644454
38475,116.7159122,39.6444901
38476,116.7134262,39.6445703
38477,116.6652098,39.6449017
38478,116.6654569,39.6449261
38479,116.674314,39.6458467
38480,116.7158687,39.6470819
38481,116.7159189,39.6484174
38482,116.7124772,39.6570367
38483,116.7016361,39.6582156
38484,116.6993667,39.6584562
38485,116.7046394,39.6587536
38486,116.705625,39.6589404
38487,116.7069238,39.6593169
38488,116.7021641,39.6593395
38489,116.7094746,39.6596965
38490,116.6976736,39.6598326
38491,116.7010708,39.6600239
38492,116.7065156,39.6614258
38493,116.5015218,39.7121151
38494,116.5017481,39.712142
38495,116.4908959,39.7185508
38496,116.4908013,39.7187041
38497,116.4937125,39.7197409
38498,116.4889762,39.7213
38499,116.4991414,39.7215009
38500,116.4993798,39.7215714
38501,116.49547,39.7237969
38502,116.4983079,39.7248718
38503,116.4985352,39.7249477
38504,116.503019,39.725993
38505,116.4965944,39.7315869
38506,116.4968122,39.7316813
38507,116.4857731,39.7353249
38508,116.4857261,39.7354682
38509,116.4955447,39.735858
38510,116.4957781,39.7359292
38511,116.495445,39.7362098
38512,116.4957232,39.7363102
38513,116.4954237,39.7362961
38514,116.4957125,39.7364051
38515,116.4895537,39.7366667
38516,116.4897518,39.7367366
38517,116.4894777,39.7368011
38518,116.4896655,39.7368683
38519,116.4953218,39.7370595
38520,116.4956187,39.7371538
38521,116.4924684,39.737695
38522,116.4923732,39.7378365
38523,116.495371,39.7387118
38524,116.4956547,39.7388053
38525,116.4954117,39.7388945
38526,116.4956952,39.7389751
38527,116.4893509,39.7402926
38528,116.4894776,39.7435469
38529,116.4893146,39.7435722
38530,116.489478,39.7437901
38531,116.4893102,39.7438035
38532,116.4830713,39.7439143
38533,116.5004603,39.7487463
38534,116.5004092,39.7487549
38535,116.500172,39.7488071
38536,116.5005003,39.7488202
38537,116.5004567,39.7488343
38538,116.5002129,39.7488929
38539,116.4990112,39.7490908
38540,116.4978444,39.7493129
38541,116.4968491,39.7494721
38542,116.4968761,39.7495482
38543,116.4957047,39.749734
38544,116.4943948,39.7500042
38545,116.4754897,39.752309
38546,116.490144,39.7541019
38547,116.4759006,39.7548423
38548,116.4752157,39.7212314
38549,116.4772076,39.7214237
38550,116.4803962,39.7216349
38551,116.5083082,39.7227882
38552,116.5084489,39.7228149
38553,116.5082624,39.7229931
38554,116.5084029,39.7230198
38555,116.4699654,39.7232635
38556,116.4870391,39.7239827
38557,116.5074661,39.7266191
38558,116.5076144,39.7266407
38559,116.4693354,39.7264887
38560,116.4700302,39.7268941
38561,116.4941566,39.727046
38562,116.469242,39.7279417
38563,116.497358,39.7284919
38564,116.4976263,39.7285076
38565,116.4975709,39.7286857
38566,116.5068696,39.7300678
38567,116.5070033,39.730086
38568,116.5068515,39.7301777
38569,116.5069851,39.7301961
38570,116.4688725,39.7304331
38571,116.5158298,39.731983
38572,116.5060888,39.7340307
38573,116.506198,39.7340544
38574,116.4958693,39.7360797
38575,116.4958314,39.7361772
38576,116.5170468,39.7399383
38577,116.4895584,39.7402951
38578,116.5167876,39.7403042
38579,116.5160639,39.7414993
38580,116.4737503,39.741807
38581,116.4989774,39.7458339
38582,116.4992067,39.7459175
38583,116.4986713,39.7459033
38584,116.4990977,39.7459807
38585,116.4986016,39.7460861
38586,116.4975318,39.7461518
38587,116.4969854,39.7462303
38588,116.4958769,39.7463562
38589,116.4959016,39.7464393
38590,116.4947829,39.7465583
38591,116.4938706,39.7467032
38592,116.4928616,39.7468183
38593,116.4928727,39.746894
38594,116.4917759,39.74702
38595,116.4903748,39.7472347
38596,116.4894088,39.7473176
38597,116.4892285,39.7473426
38598,116.4894135,39.7474219
38599,116.4892262,39.7474519
38600,116.4933642,39.7502424
38601,116.4923145,39.7504128
38602,116.490208,39.7508354
38603,116.4893955,39.7509304
38604,116.4891844,39.750956
38605,116.4894137,39.7510271
38606,116.4892064,39.7510659
38607,116.4800943,39.754606
38608,116.4803057,39.7576543
38609,116.4803146,39.7577808
38610,116.4753651,39.7578355
38611,116.4755424,39.7578476
38612,116.4753573,39.7579865
38613,116.4755337,39.757993
38614,116.4805177,39.7606962
38615,116.475538,39.7609288
38616,116.480709,39.7634476
38617,116.4807178,39.7635736
38618,116.6991731,39.646316
38619,116.6988215,39.6464519
38620,116.6990555,39.646486
38621,116.6987657,39.6465973
38622,116.6060441,39.7186232
38623,116.6061836,39.7186553
38624,116.5508721,39.7453228
38625,116.5508673,39.7454512
38626,116.5637687,39.750149
38627,116.5643924,39.7505567
38628,116.5643161,39.7506352
38629,116.5642366,39.7507156
38630,116.6911674,39.8625868
38631,116.6968243,39.8660096
38632,116.6972647,39.8660777
38633,116.6969215,39.8661818
38634,116.6976981,39.8668563
38635,116.6973544,39.8669484
38636,116.6974127,39.8670517
38637,116.6955828,39.8678302
38638,116.6957674,39.8678864
38639,116.6986836,39.8685478
38640,116.6986016,39.8692172
38641,116.6991942,39.8694232
38642,116.6987805,39.8695519
38643,116.6997472,39.8707083
38644,116.6976197,39.9472519
38645,116.6977716,39.9472587
38646,116.6975919,39.9476404
38647,116.6977399,39.9476453
38648,116.6974998,39.950848
38649,116.6976266,39.9512976
38650,116.6979537,39.9560045
38651,116.6978193,39.9560198
38652,116.6240072,40.076654
38653,116.6237871,40.0795876
38654,116.6236312,40.0797575
38655,116.6260579,40.0801416
38656,116.6438752,40.0810819
38657,116.6282192,40.0811692
38658,116.6438727,40.0812456
38659,116.6248962,40.0812503
38660,116.6283044,40.0812902
38661,116.6339667,40.0813328
38662,116.6263436,40.0817765
38663,116.6235063,40.0848127
38664,116.6233406,40.0849912
38665,116.6233306,40.0852182
38666,116.6234173,40.0868146
38667,116.6232111,40.0887034
38668,116.6233603,40.0958501
38669,116.6167233,40.1323453
38670,116.6168191,40.1324566
38671,116.616312,40.1333138
38672,116.6163939,40.1334411
38673,116.6235916,40.1380937
38674,116.6219333,40.1382346
38675,116.6214814,40.1382959
38676,116.6219835,40.1383067
38677,116.6215182,40.1383683
38678,116.6112552,40.1387786
38679,116.6112612,40.1388998
38680,116.6115583,40.1396243
38681,116.6113427,40.1398131
38682,116.6023454,40.1416773
38683,116.5185647,40.1456171
38684,116.5180716,40.1456722
38685,116.5185668,40.1457178
38686,116.5180767,40.1457776
38687,116.5069506,40.1478354
38688,116.5069466,40.1479425
38689,116.465387,40.1849674
38690,116.464541,40.184975
38691,116.456806,40.1850608
38692,116.4562266,40.1850672
38693,116.4655265,40.185074
38694,116.4646239,40.1850837
38695,116.4567882,40.1851683
38696,116.4562311,40.1851743
38697,116.4748904,39.7671369
38698,116.4416867,39.7748119
38699,116.441718,39.7749727
38700,116.5028806,39.6012964
38701,116.5115492,39.6019116
38702,116.5033679,39.6059744
38703,116.5013012,39.6068288
38704,116.5050735,39.6110528
38705,116.5048779,39.6145959
38706,116.5047757,39.6174167
38707,116.4829802,39.6180649
38708,116.50468,39.6200544
38709,116.5046768,39.6201448
38710,116.504286,39.6272517
38711,116.3699325,39.6297825
38712,116.4888414,39.6301632
38713,116.5041114,39.6305315
38714,116.4778628,39.6323096
38715,116.4851557,39.6340671
38716,116.4867239,39.6341049
38717,116.4892068,39.634177
38718,116.5039951,39.6345192
38719,116.5041427,39.6345236
38720,116.4456836,39.6400442
38721,116.4090846,39.6453445
38722,116.4916723,39.6460162
38723,116.4054529,39.6465612
38724,116.5054007,39.6469888
38725,116.5239284,39.6479961
38726,116.5253894,39.6480911
38727,116.5250299,39.65098
38728,116.4054139,39.6513808
38729,116.4370499,39.6517079
38730,116.425134,39.6542857
38731,116.5691788,39.6546857
38732,116.5728389,39.6549175
38733,116.4365659,39.6552936
38734,116.5708995,39.656295
38735,116.4412276,39.6571855
38736,116.4987637,39.6612914
38737,116.5528051,39.6617476
38738,116.5542466,39.6640429
38739,116.5522306,39.6641651
38740,116.4121654,39.6666822
38741,116.4156359,39.6667609
38742,116.4157625,39.6667638
38743,116.4191895,39.6668153
38744,116.4215996,39.6668516
38745,116.5025715,39.667785
38746,116.5086329,39.6679526
38747,116.4344617,39.6693577
38748,116.4187619,39.6696442
38749,116.4153648,39.6696571
38750,116.4152404,39.6696646
38751,116.4118127,39.6698235
38752,116.5085417,39.6704068
38753,116.52973,39.6708405
38754,116.508676,39.671123
38755,116.4341808,39.6712328
38756,116.5098309,39.6714422
38757,116.5110297,39.671793
38758,116.5245571,39.6720075
38759,116.5035933,39.6721845
38760,116.52113,39.6727153
38761,116.5096997,39.6728416
38762,116.5089782,39.6729235
38763,116.5107885,39.6730123
38764,116.5393317,39.6734014
38765,116.508314,39.6738094
38766,116.5304376,39.6740055
38767,116.5252707,39.6742569
38768,116.5215674,39.6745722
38769,116.512818,39.6745767
38770,116.4336055,39.6749185
38771,116.5127291,39.6753043
38772,116.5134582,39.6753604
38773,116.5077132,39.6755406
38774,116.5059583,39.6760043
38775,116.5221714,39.6768802
38776,116.5299529,39.6770068
38777,116.4991731,39.6778104
38778,116.4330966,39.6783148
38779,116.5034522,39.6784516
38780,116.5066447,39.6785859
38781,116.5141409,39.6795134
38782,116.4999976,39.6798797
38783,116.5092916,39.6798931
38784,116.4867851,39.679946
38785,116.4970798,39.6804331
38786,116.5058961,39.6814964
38787,116.5238782,39.6816033
38788,116.4325018,39.6817354
38789,116.432436,39.6821385
38790,116.4956477,39.6822544
38791,116.4955901,39.682329
38792,116.437852,39.6823515
38793,116.5000112,39.6823802
38794,116.5143584,39.6824549
38795,116.5012126,39.6824693
38796,116.4351877,39.6824995
38797,116.502329,39.6825028
38798,116.5054599,39.6826669
38799,116.4195501,39.6847011
38800,116.5062099,39.6847407
38801,116.5062004,39.6847687
38802,116.505536,39.6847917
38803,116.5043957,39.6847975
38804,116.5020871,39.6848537
38805,116.5061291,39.6850101
38806,116.5020969,39.6850962
38807,116.4933215,39.6851841
38808,116.4277032,39.685303
38809,116.4865202,39.6854202
38810,116.4939558,39.6854205
38811,116.4949392,39.6854938
38812,116.4813661,39.6855957
38813,116.4318181,39.6856465
38814,116.4554537,39.6855931
38815,116.4507144,39.6857181
38816,116.4658846,39.6857466
38817,116.4774097,39.6857466
38818,116.4612133,39.6857684
38819,116.4347048,39.6858322
38820,116.4375176,39.685999
38821,116.4702477,39.6860248
38822,116.4612004,39.6860038
38823,116.5052813,39.6876803
38824,116.4609484,39.6878572
38825,116.4697843,39.6890502
38826,116.4956624,39.689291
38827,116.4501669,39.6899819
38828,116.4500218,39.6899786
38829,116.4890081,39.6902365
38830,116.4213047,39.6903296
38831,116.4695602,39.6904192
38832,116.472281,39.6906385
38833,116.4745125,39.690825
38834,116.4603958,39.6908721
38835,116.4769397,39.690887
38836,116.4234932,39.6909632
38837,116.4650555,39.691289
38838,116.4252255,39.6913088
38839,116.4263412,39.6915419
38840,116.4693495,39.6917059
38841,116.4692579,39.6922845
38842,116.5418667,39.6925977
38843,116.4760187,39.6929121
38844,116.532282,39.6943761
38845,116.437362,39.6943912
38846,116.4424658,39.6949414
38847,116.4492345,39.6956197
38848,116.4594525,39.6965693
38849,116.4641418,39.6969713
38850,116.4824274,39.6973469
38851,116.468512,39.6973912
38852,116.4735523,39.6978105
38853,116.4942134,39.6982335
38854,116.481263,39.6985314
38855,116.5033209,39.6988678
38856,116.5177139,39.6994506
38857,116.3980108,39.70023
38858,116.41474,39.7002316
38859,116.4074342,39.7002438
38860,116.4586543,39.7014023
38861,116.4041655,39.70306
38862,116.4074235,39.7030711
38863,116.4110336,39.7030915
38864,116.414744,39.7030984
38865,116.3946427,39.7031127
38866,116.3980218,39.7031291
38867,116.4147446,39.7035701
38868,116.3925288,39.703839
38869,116.4187309,39.7039375
38870,116.429115,39.704814
38871,116.4332287,39.7051671
38872,116.3980429,39.7056022
38873,116.4401985,39.7057919
38874,116.3902916,39.7061223
38875,116.388046,39.706125
38876,116.3902631,39.7063636
38877,116.4475291,39.7064583
38878,116.3929506,39.7065034
38879,116.4576879,39.7073574
38880,116.3761103,39.708176
38881,116.3901599,39.7082753
38882,116.4147533,39.7084327
38883,116.414754,39.7111394
38884,116.4126131,39.7122231
38885,116.5338119,39.7130306
38886,116.5288517,39.7145041
38887,116.375722,39.7148554
38888,116.3760516,39.7151537
38889,116.4272865,39.7171647
38890,116.3976532,39.717194
38891,116.3904098,39.7173764
38892,116.4555337,39.7194456
38893,116.4147594,39.7198291
38894,116.4268986,39.7211252
38895,116.4242823,39.7211633
38896,116.4748088,39.7222841
38897,116.454648,39.7243733
38898,116.4960251,39.6090215
38899,116.4804297,39.609033
38900,116.4742653,39.6091237
38901,116.4805129,39.6091256
38902,116.4808495,39.6095003
38903,116.4946186,39.6095844
38904,116.4943383,39.6096984
38905,116.4371654,39.609819
38906,116.4822315,39.6110391
38907,116.4913965,39.6111971
38908,116.473701,39.6121413
38909,116.4961242,39.612144
38910,116.4896976,39.6123033
38911,116.4960671,39.6125888
38912,116.4943063,39.6126163
38913,116.4946817,39.6126169
38914,116.4939569,39.6126266
38915,116.4922711,39.6126904
38916,116.4979591,39.6127691
38917,116.498262,39.6127911
38918,116.4734531,39.6133246
38919,116.4943796,39.6163349
38920,116.4873589,39.6165332
38921,116.49722,39.6165957
38922,116.4811981,39.6167885
38923,116.4838596,39.6177787
38924,116.4864213,39.618885
38925,116.4867414,39.6193057
38926,116.4724612,39.6193167
38927,116.473076,39.6193473
38928,116.4826862,39.6195802
38929,116.4920203,39.6196113
38930,116.4915924,39.6196194
38931,116.4838961,39.6197792
38932,116.4936615,39.6198146
38933,116.4966604,39.6198398
38934,116.4784734,39.6198862
38935,116.4966556,39.619919
38936,116.4762999,39.619927
38937,116.4999708,39.6199466
38938,116.484887,39.6199522
38939,116.4999341,39.6200322
38940,116.4825719,39.6202121
38941,116.4847973,39.6203395
38942,116.4871787,39.6203487
38943,116.4902692,39.6205425
38944,116.4914633,39.6206303
38945,116.4772553,39.6206454
38946,116.4847074,39.6206518
38947,116.4917832,39.6206706
38948,116.4921587,39.6207336
38949,116.4923918,39.6207871
38950,116.4768381,39.6208857
38951,116.4875807,39.62126
38952,116.4901025,39.6213216
38953,116.4790517,39.6214044
38954,116.4900573,39.6215402
38955,116.4909805,39.6229459
38956,116.483864,39.6235955
38957,116.4907216,39.6302095
38958,116.4093899,39.6328795
38959,116.48108,39.6339428
38960,116.4789437,39.6363312
38961,116.4809794,39.6363855
38962,116.485041,39.6364939
38963,116.489409,39.6366104
38964,116.4808586,39.6390621
38965,116.389282,39.6468845
38966,116.3940417,39.6473549
38967,116.3893323,39.6513542
38968,116.3933429,39.6513632
38969,116.4227578,39.6554612
38970,116.4183548,39.6576191
38971,116.4153396,39.658969
38972,116.4169634,39.6590912
38973,116.4178988,39.6592299
38974,116.4168351,39.659662
38975,116.4177397,39.6597887
38976,116.4125506,39.6601507
38977,116.4128373,39.6602616
38978,116.4149267,39.6604475
38979,116.4152789,39.6604839
38980,116.4161059,39.6605552
38981,116.4166869,39.6606074
38982,116.4174817,39.6606952
38983,116.4180067,39.6607415
38984,116.4193174,39.6608571
38985,116.4199412,39.6609037
38986,116.4078035,39.6611492
38987,116.4192502,39.6612883
38988,116.4126064,39.6612946
38989,116.4202034,39.6613295
38990,116.4221472,39.6613383
38991,116.4223324,39.6613385
38992,116.4306603,39.6613663
38993,116.4179256,39.6614801
38994,116.4146661,39.6614982
38995,116.4146352,39.6616227
38996,116.4145042,39.6621508
38997,116.4157274,39.6622594
38998,116.4158943,39.6622743
38999,116.4178262,39.662384
39000,116.4190667,39.6624663
39001,116.4158274,39.6628024
39002,116.4189764,39.6630109
39003,116.4142472,39.6633141
39004,116.4157556,39.6633693
39005,116.4177497,39.6634932
39006,116.418883,39.663574
39007,116.4198434,39.6637305
39008,116.3963947,39.6639368
39009,116.4120031,39.6639938
39010,116.4141162,39.6641137
39011,116.4156493,39.6642079
39012,116.4158369,39.6642195
39013,116.4178294,39.6643374
39014,116.4187406,39.6644334
39015,116.4196328,39.6645041
39016,116.4207791,39.6646309
39017,116.4217179,39.6647587
39018,116.4176654,39.6652099
39019,116.4193264,39.6654925
39020,116.4174943,39.6658273
39021,116.4215679,39.665965
39022,116.6092382,39.6661755
39023,116.4294833,39.6666386
39024,116.6104716,39.6667059
39025,116.4154846,39.6667575
39026,116.4297345,39.6667665
39027,116.4214579,39.6668494
39028,116.4347754,39.6673974
39029,116.4379546,39.6681857
39030,116.4405789,39.6688129
39031,116.4210835,39.6695669
39032,116.4153778,39.6695628
39033,116.4152524,39.6695659
39034,116.4187729,39.6695714
39035,116.4212739,39.6695725
39036,116.4118206,39.6697537
39037,116.4073948,39.6700693
39038,116.4367847,39.6704124
39039,116.4210341,39.6708263
39040,116.4210395,39.6711157
39041,116.4203765,39.6775551
39042,116.4336758,39.6818415
39043,116.4344618,39.6819125
39044,116.4324188,39.6822306
39045,116.4336074,39.6823513
39046,116.4344099,39.6824266
39047,116.4368504,39.6824842
39048,116.4359342,39.6825648
39049,116.436826,39.6826429
39050,116.4323227,39.6827439
39051,116.4378258,39.6827443
39052,116.4335398,39.6828549
39053,116.4343415,39.682928
39054,116.4351154,39.6829985
39055,116.4358615,39.6830666
39056,116.4367542,39.683148
39057,116.4322273,39.683254
39058,116.4334778,39.6833518
39059,116.4342737,39.6834242
39060,116.435044,39.6834913
39061,116.4357868,39.6835816
39062,116.4366831,39.6836488
39063,116.4377505,39.683759
39064,116.4400183,39.6839292
39065,116.4320808,39.6840368
39066,116.4333859,39.6841473
39067,116.4341691,39.6841903
39068,116.434935,39.6842437
39069,116.4356803,39.6843161
39070,116.4365758,39.6844043
39071,116.4376735,39.6844996
39072,116.4319361,39.68481
39073,116.4333019,39.6849172
39074,116.4226134,39.6849321
39075,116.4340617,39.6849769
39076,116.4348202,39.6850364
39077,116.4355674,39.6850951
39078,116.4364676,39.6851657
39079,116.437595,39.6852542
39080,116.4332144,39.6857193
39081,116.4339527,39.6857753
39082,116.4354525,39.6858875
39083,116.4363556,39.6859543
39084,116.421683,39.6887256
39085,116.4268238,39.6894409
39086,116.4321645,39.6927649
39087,116.3960278,39.692936
39088,116.3545929,39.6971383
39089,116.3764997,39.6973715
39090,116.4245769,39.699806
39091,116.394386,39.700252
39092,116.3925933,39.7003323
39093,116.3546776,39.7003923
39094,116.3648786,39.7080788
39095,116.3681539,39.7081021
39096,116.3423425,39.7092699
39097,116.3682472,39.7108258
39098,116.3682508,39.7113707
39099,116.3606658,39.7119806
39100,116.386424,39.7191905
39101,116.3996658,39.719734
39102,116.3996659,39.7197843
39103,116.3905109,39.7199042
39104,116.3864694,39.7200038
39105,116.3996634,39.7202166
39106,116.4006471,39.7238993
39107,116.4008364,39.7239072
39108,116.4083607,39.7241065
39109,116.3905082,39.7246481
39110,116.3868598,39.72486
39111,116.2516728,39.5117635
39112,116.4235652,39.5296763
39113,116.4211398,39.5378874
39114,116.4975114,39.542414
39115,116.3748761,39.5438136
39116,116.3416251,39.5455896
39117,116.3410338,39.5491261
39118,116.4220704,39.5514261
39119,116.3533987,39.5536959
39120,116.3480276,39.5556779
39121,116.3532911,39.5557903
39122,116.4530467,39.5572507
39123,116.3532212,39.5577069
39124,116.3529706,39.561686
39125,116.3679248,39.5230967
39126,116.3652279,39.5252571
39127,116.3603099,39.5256962
39128,116.4438133,39.5337203
39129,116.4437301,39.5367168
39130,116.4546504,39.5368144
39131,116.4546135,39.5371486
39132,116.4258626,39.5388205
39133,116.4312298,39.5399098
39134,116.3185974,39.5425141
39135,116.3184402,39.5425803
39136,116.3182977,39.54263
39137,116.3181443,39.5426782
39138,116.3185926,39.5430622
39139,116.3184402,39.543118
39140,116.3182994,39.5431707
39141,116.3384369,39.5437913
39142,116.3405526,39.543854
39143,116.3416958,39.5438582
39144,116.3346529,39.5465315
39145,116.3402791,39.546661
39146,116.3414789,39.5469175
39147,116.3341014,39.5491825
39148,116.3484572,39.5497871
39149,116.3326532,39.5528673
39150,116.3589721,39.5535143
39151,116.3732406,39.5538317
39152,116.3481522,39.5538817
39153,116.4432436,39.5555568
39154,116.4284056,39.555768
39155,116.43259,39.5558856
39156,116.3321064,39.5565565
39157,116.3478968,39.5576197
39158,116.4488522,39.5584106
39159,116.3122514,39.5607092
39160,116.3314736,39.5608056
39161,116.3476262,39.5614625
39162,116.3586359,39.5619304
39163,116.3140628,39.5646386
39164,116.3112792,39.5659679
39165,116.3306784,39.5660938
39166,116.3766569,39.519844
39167,116.3763858,39.5230697
39168,116.3840496,39.523486
39169,116.3759226,39.5292248
39170,116.4623494,39.5336076
39171,116.4322668,39.5337855
39172,116.4588232,39.537449
39173,116.4608352,39.5376431
39174,116.3932193,39.5385407
39175,116.4582735,39.540093
39176,116.4114817,39.5401267
39177,116.4608676,39.5401765
39178,116.4628037,39.5418372
39179,116.4610133,39.5418624
39180,116.4580113,39.5419587
39181,116.4646434,39.5420215
39182,116.4539692,39.5421276
39183,116.4215029,39.5427711
39184,116.4751005,39.5444829
39185,116.4407067,39.5515714
39186,116.4434927,39.5517711
39187,116.4993238,39.5522991
39188,116.4805031,39.553177
39189,116.418734,39.5554909
39190,116.4244775,39.5556504
39191,116.4402821,39.5556523
39192,116.3532647,39.5564414
39193,116.3588583,39.556571
39194,116.4183779,39.5570527
39195,116.4221362,39.5576193
39196,116.4953566,39.5578669
39197,116.5096554,39.558337
39198,116.4894101,39.5591532
39199,116.4988264,39.5592436
39200,116.5046851,39.559389
39201,116.4692573,39.5593949
39202,116.4954524,39.5594593
39203,116.4710901,39.5596439
39204,116.448642,39.5599434
39205,116.4742124,39.5600752
39206,116.4536749,39.5600995
39207,116.4954101,39.5607257
39208,116.4796068,39.5607992
39209,116.4689606,39.561296
39210,116.4711972,39.56131
39211,116.4739221,39.5614076
39212,116.4872152,39.5618316
39213,116.4895251,39.5621384
39214,116.4737328,39.5622766
39215,116.4711655,39.5622768
39216,116.4736834,39.5625035
39217,116.4687343,39.5627457
39218,116.471158,39.5629785
39219,116.5276176,39.5630644
39220,116.4794156,39.5630838
39221,116.4735533,39.5631007
39222,116.4692861,39.5631669
39223,116.4734208,39.5637089
39224,116.4401091,39.5639106
39225,116.4229437,39.5640665
39226,116.4792849,39.5644497
39227,116.4305235,39.564485
39228,116.4478819,39.5645581
39229,116.4069117,39.5646555
39230,116.4817778,39.5652546
39231,116.4837278,39.5654698
39232,116.4791209,39.5657584
39233,116.4871059,39.5657778
39234,116.4817025,39.5660011
39235,116.4790484,39.5662914
39236,116.4881111,39.5671607
39237,116.4892131,39.5672503
39238,116.4900438,39.5673427
39239,116.4906808,39.5673531
39240,116.4915743,39.5674065
39241,116.4930495,39.5674938
39242,116.4941711,39.5675277
39243,116.4875344,39.5677005
39244,116.4880195,39.5677542
39245,116.4888393,39.5678493
39246,116.4941024,39.567883
39247,116.4929771,39.5679132
39248,116.491572,39.5679284
39249,116.4906806,39.5679363
39250,116.4900283,39.5679421
39251,116.4892032,39.5679494
39252,116.4555264,39.5682653
39253,116.4874336,39.568347
39254,116.4879205,39.5683962
39255,116.4682405,39.568433
39256,116.4885816,39.5684628
39257,116.4886449,39.5684715
39258,116.4928793,39.5684804
39259,116.4915695,39.5685119
39260,116.4906912,39.5685175
39261,116.4889834,39.5685176
39262,116.4903382,39.5685198
39263,116.4900102,39.5685218
39264,116.4897427,39.5685235
39265,116.4890525,39.5685279
39266,116.5002732,39.5685329
39267,116.4939707,39.5685645
39268,116.4975359,39.5685954
39269,116.5020311,39.5687751
39270,116.4989731,39.5687957
39271,116.5001605,39.5689612
39272,116.4974316,39.5690378
39273,116.4872993,39.5691012
39274,116.4927431,39.569112
